,ACCESSION,TAXON_ID,LINEAGE,TITLE
202,XM_027008950.2,8005,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Gymnotiformes', 'Gymnotoidei', 'Gymnotidae', 'Electrophorus', 'Electrophorus electricus']","PREDICTED: Electrophorus electricus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
203,XM_022667082.1,7994,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Characiformes', 'Characoidei', 'Characidae', 'Stethaprioninae', 'Astyanax', 'Astyanax mexicanus']","PREDICTED: Astyanax mexicanus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
204,XM_017706136.1,42514,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Characiformes', 'Characoidei', 'Serrasalmidae', 'Pygocentrus', 'Pygocentrus nattereri']","PREDICTED: Pygocentrus nattereri brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
205,XM_017458315.1,7998,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Siluriformes', 'Siluroidei', 'Ictaluridae', 'Ictalurus', 'Ictalurus punctatus']","PREDICTED: Ictalurus punctatus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
206,XM_026937384.2,310915,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Siluriformes', 'Siluroidei', 'Pangasiidae', 'Pangasianodon', 'Pangasianodon hypophthalmus']","PREDICTED: Pangasianodon hypophthalmus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
207,XM_027137186.1,1234273,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Otophysi', 'Characiphysae', 'Siluriformes', 'Siluroidei', 'Bagridae', 'Tachysurus', 'Tachysurus fulvidraco']","PREDICTED: Tachysurus fulvidraco brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
208,XM_030766568.1,29144,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Ostariophysi', 'Anotophysi', 'Gonorynchiformes', 'Chanoidei', 'Chanidae', 'Chanos', 'Chanos chanos']","PREDICTED: Chanos chanos brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
209,XM_028957024.1,299321,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Clupei', 'Clupeiformes', 'Denticipitoidei', 'Denticipitidae', 'Denticeps', 'Denticeps clupeoides']","PREDICTED: Denticeps clupeoides brain derived neurotrophic factor (bdnf), mRNA"
210,XM_031587459.1,7950,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Otomorpha', 'Clupei', 'Clupeiformes', 'Clupeoidei', 'Clupeidae', 'Clupeinae', 'Clupea', 'Clupea harengus']","PREDICTED: Clupea harengus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
211,XM_029846527.1,31033,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Tetraodontiformes', 'Tetraodontoidei', 'Tetradontoidea', 'Tetraodontidae', 'Takifugu', 'Takifugu rubripes']","PREDICTED: Takifugu rubripes brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
212,XM_014025998.1,52670,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Aplocheiloidei', 'Rivulidae', 'Austrofundulus', 'Austrofundulus limnaeus']","PREDICTED: Austrofundulus limnaeus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
213,XM_021309594.2,8078,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Fundulidae', 'Fundulus', 'Fundulus heteroclitus']","PREDICTED: Fundulus heteroclitus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
214,XM_023331776.1,8083,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Xiphophorus', 'Xiphophorus maculatus']","PREDICTED: Xiphophorus maculatus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
215,XM_028014411.1,32473,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Xiphophorus', 'Xiphophorus couchianus']","PREDICTED: Xiphophorus couchianus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
216,XM_032560178.1,8084,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Xiphophorus', 'Xiphophorus hellerii']","PREDICTED: Xiphophorus hellerii brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
217,XM_016672387.1,48698,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Poecilia', 'Poecilia formosa']","PREDICTED: Poecilia formosa brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
218,XM_015049425.1,48699,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Poecilia', 'Poecilia latipinna']","PREDICTED: Poecilia latipinna brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
219,XM_008405147.2,8081,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Poecilia', 'Poecilia reticulata']","PREDICTED: Poecilia reticulata brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
220,XM_014998831.1,48701,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Poeciliidae', 'Poeciliinae', 'Poecilia', 'Poecilia mexicana']","PREDICTED: Poecilia mexicana brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
221,XM_015384151.1,28743,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Cyprinodontoidei', 'Cyprinodontidae', 'Cyprinodontinae', 'Cyprinodontini', 'Cyprinodon', 'Cyprinodon variegatus']","PREDICTED: Cyprinodon variegatus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
222,XM_017440456.2,37003,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Aplocheiloidei', 'Rivulidae', 'Kryptolebias', 'Kryptolebias marmoratus']","PREDICTED: Kryptolebias marmoratus brain derived neurotrophic factor (bdnf), transcript variant X2, mRNA"
223,XM_015953357.1,105023,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Aplocheiloidei', 'Nothobranchiidae', 'Nothobranchius', 'Nothobranchius furzeri']","PREDICTED: Nothobranchius furzeri brain-derived neurotrophic factor (bdnf), transcript variant X2, mRNA"
224,XM_028443281.1,441366,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Blenniimorphae', 'Blenniiformes', 'Gobiesocoidei', 'Gobiesocidae', 'Gobiesocinae', 'Gouania', 'Gouania willdenowi']","PREDICTED: Gouania willdenowi brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
225,XM_029498550.1,173247,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangiformes', 'Echeneidae', 'Echeneis', 'Echeneis naucrates']","PREDICTED: Echeneis naucrates brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
226,XM_022767880.1,41447,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangiformes', 'Carangidae', 'Seriola', 'Seriola dumerili']","PREDICTED: Seriola dumerili brain derived neurotrophic factor (bdnf), mRNA"
227,XM_023424307.1,1841481,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangiformes', 'Carangidae', 'Seriola', 'Seriola lalandi', 'Seriola lalandi dorsalis']","PREDICTED: Seriola lalandi dorsalis brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
228,XM_020079828.1,8255,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Paralichthyidae', 'Paralichthys', 'Paralichthys olivaceus']","PREDICTED: Paralichthys olivaceus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
229,XM_017032306.1,244447,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Cynoglossidae', 'Cynoglossinae', 'Cynoglossus', 'Cynoglossus semilaevis']","PREDICTED: Cynoglossus semilaevis brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
230,XM_030046750.1,586833,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Holocentrimorphaceae', 'Holocentriformes', 'Holocentridae', 'Myripristinae', 'Myripristis', 'Myripristis murdjan']","PREDICTED: Myripristis murdjan brain derived neurotrophic factor (bdnf), mRNA"
231,XM_018686336.1,8187,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangaria incertae sedis', 'Centropomidae', 'Lates', 'Lates calcarifer']","PREDICTED: Lates calcarifer brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
232,XM_026378593.1,64144,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Anabantaria', 'Anabantiformes', 'Anabantoidei', 'Anabantidae', 'Anabas', 'Anabas testudineus']","PREDICTED: Anabas testudineus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA"
233,XM_030096988.1,181472,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Blenniimorphae', 'Blenniiformes', 'Blennioidei', 'Blenniidae', 'Salariinae', 'Salarias', 'Salarias fasciatus']","PREDICTED: Salarias fasciatus brain-derived neurotrophic factor (LOC115392362), transcript variant X1, mRNA"
